93,4,86,3,2,0.002,0.002
94,4,86,3,2,0.002,0.002
95,4,86,3,2,0.002,0.002
96,4,86,3,2,0.001,0.002
97,4,86,3,2,0.002,0.002
98,4,86,3,2,0.002,0.002
99,4,86,3,2,0.002,0.002
100,4,86,3,2,0.002,0.002
101,8,201,3,3,0.002,0.001
102,8,201,3,3,0.002,0.002
103,8,201,3,3,0.002,0.002
104,8,201,3,3,0.002,0.002
105,8,201,3,3,0.002,0.002
106,8,201,3,3,0.001,0.002
107,8,201,3,3,0.002,0.002
108,8,201,3,3,0.002,0.002
109,8,201,3,3,0.002,0.002
110,8,201,3,3,0.002,0.002
111,8,201,3,3,0.002,0.002
112,8,201,3,3,0.002,0.002
113,8,201,3,3,0.001,0.002
114,8,201,3,3,0.002,0.002
115,8,201,3,3,0.002,0.002
116,8,201,3,3,0.002,0.002
117,8,201,3,3,0.002,0.002
118,8,201,3,3,0.002,0.002
119,8,201,3,3,0.002,0.002
120,8,201,3,3,0.002,0.002
121,8,201,3,3,0.002,0.002
122,8,201,3,3,0.001,0.002
123,8,201,3,3,0.002,0.002
124,8,201,3,3,0.002,0.002
125,8,201,3,3,0.002,0.002
126,8,201,3,3,0.002,0.002
127,8,201,3,3,0.002,0.002
128,8,201,3,3,0.002,0.002
129,8,201,3,3,0.002,0.002
130,8,201,3,3,0.002,0.002
131,8,201,3,3,0.001,0.002
132,8,201,3,3,0.002,0.002
133,8,201,3,3,0.002,0.002
134,8,201,3,3,0.002,0.002
135,8,201,3,3,0.002,0.002
136,8,201,3,3,0.002,0.002
137,7,45,3,3,0.002,0.002
138,7,45,3,3,0.003,0.002
139,7,45,3,3,0.002,0.002
140,7,45,3,3,0.002,0.002
141,7,45,3,3,0.002,0.002
142,7,45,3,3,0.002,0.002
143,7,45,3,3,0.002,0.002
144,7,45,3,3,0.001,0.002
145,7,45,3,3,0.002,0.003
146,7,45,3,3,0.002,0.002
147,7,45,3,3,0.002,0.002
148,7,45,3,3,0.002,0.002
149,7,45,3,3,0.002,0.002
150,7,45,3,3,0.002,0.002
151,8,66,3,4,0.002,0.002
152,8,66,3,4,0.002,0.002
153,8,66,3,4,0.002,0.002
154,8,66,3,4,0.002,0.002
155,8,66,3,4,0.002,0.002
156,8,66,3,4,0.002,0.002
157,8,66,3,4,0.002,0.002
158,8,66,3,4,0.002,0.002
159,8,66,3,4,0.002,0.002
160,8,66,3,4,0.002,0.002
161,8,66,3,4,0.002,0.002
162,8,66,3,4,0.002,0.002
163,8,66,3,4,0.002,0.002
164,8,66,3,4,0.002,0.002
165,8,66,3,4,0.002,0.002
166,8,66,3,4,0.002,0.002
167,8,66,3,4,0.002,0.002
168,8,66,3,4,0.002,0.002
169,8,66,3,4,0.002,0.002
170,8,66,3,4,0.002,0.003
171,8,66,3,4,0.002,0.002
172,8,66,3,4,0.002,0.002
173,8,66,3,4,0.002,0.002
174,8,66,3,4,0.002,0.002
175,8,66,3,4,0.002,0.002
176,8,66,3,4,0.002,0.002
177,8,66,3,4,0.002,0.002
178,8,66,3,4,0.002,0.002
179,8,66,3,4,0.002,0.002
180,8,66,3,4,0.002,0.002
181,8,66,3,4,0.002,0.002
182,8,66,3,4,0.003,0.002
183,8,66,3,4,0.002,0.002
184,8,66,3,4,0.002,0.002
185,8,66,3,4,0.002,0.002
186,8,66,3,4,0.002,0.002
187,8,66,3,4,0.002,0.002
188,8,66,3,4,0.002,0.002
189,8,66,3,4,0.002,0.001
190,8,66,3,4,0.002,0.002
191,8,66,3,4,0.002,0.002
192,8,66,3,4,0.002,0.002
193,8,66,3,4,0.002,0.002
194,8,66,3,4,0.002,0.002
195,8,66,3,4,0.001,0.002
196,8,66,3,4,0.002,0.002
197,8,66,3,4,0.002,0.002
198,8,66,3,4,0.002,0.002
199,8,66,3,4,0.002,0.002
200,8,66,3,4,0.002,0.002
201,5,118,3,5,0.002,0.002
202,5,118,3,5,0.002,0.002
203,5,118,3,5,0.002,0.002
204,5,118,3,5,0.002,0.002
205,5,118,3,5,0.002,0.002
206,5,118,3,5,0.002,0.002
207,5,118,3,5,0.002,0.002
208,5,118,3,5,0.002,0.001
209,5,118,3,5,0.002,0.003
210,5,118,3,5,0.002,0.002
211,5,118,3,5,0.002,0.002
212,5,118,3,5,0.002,0.002
213,5,118,3,5,0.002,0.002
214,5,118,3,5,0.002,0.002
215,5,118,3,5,0.002,0.002
216,5,118,3,5,0.002,0.002
217,5,118,3,5,0.002,0.002
218,5,118,3,5,0.001,0.002
219,5,118,3,5,0.002,0.002
220,5,118,3,5,0.002,0.002
221,5,118,3,5,0.002,0.002
222,5,118,3,5,0.002,0.002
223,5,118,3,5,0.002,0.002
224,5,118,3,5,0.002,0.002
225,5,118,3,5,0.002,0.002
226,5,118,3,5,0.002,0.002
227,5,118,3,5,0.002,0.002
228,5,118,3,5,0.002,0.003
229,5,118,3,5,0.002,0.002
230,5,118,3,5,0.002,0.002
231,5,118,3,5,0.002,0.002
232,5,118,3,5,0.001,0.002
233,5,118,3,5,0.001,0.002
234,5,118,3,5,0.002,0.002
235,5,118,3,5,0.002,0.002
236,5,118,3,5,0.002,0.002
237,5,118,3,5,0.002,0.002
238,5,118,3,5,0.002,0.002
239,5,118,3,5,0.002,0.002
240,5,118,3,5,0.002,0.002
241,5,118,3,5,0.002,0.002
242,5,118,3,5,0.002,0.001
243,5,118,3,5,0.002,0.001
244,5,118,3,5,0.002,0.002
245,5,118,3,5,0.002,0.002
246,5,118,3,5,0.002,0.003
247,5,118,3,5,0.002,0.002
248,5,118,3,5,0.002,0.002
249,5,118,3,5,0.002,0.001
250,5,118,3,5,0.002,0.007
251,10,81,3,6,0.002,0.002
252,10,81,3,6,0.002,0.002
253,10,81,3,6,0.002,0.002
254,10,81,3,6,0.002,0.002
255,10,81,3,6,0.001,0.002
256,10,81,3,6,0.002,0.002
257,10,81,3,6,0.001,0.002
258,10,81,3,6,0.002,0.002
259,10,81,3,6,0.002,0.002
260,10,81,3,6,0.002,0.002
261,10,81,3,6,0.002,0.002
262,10,81,3,6,0.002,0.002
263,10,81,3,6,0.002,0.002
264,14,503,3,6,0.005,0.002
265,14,503,3,6,0.005,0.001
266,14,503,3,6,0.005,0.002
267,14,503,3,6,0.005,0.002
268,14,503,3,6,0.005,0.002
269,14,503,3,6,0.008,0.002
270,14,503,3,6,0.006,0.002
271,14,503,3,6,0.005,0.002
272,14,503,3,6,0.005,0.002
273,14,503,3,6,0.005,0.002
274,14,503,3,6,0.005,0.002
275,14,503,3,6,0.005,0.002
276,14,503,3,6,0.005,0.002
277,14,503,3,6,0.005,0.002
278,14,503,3,6,0.006,0.002
279,14,503,3,6,0.006,0.002
280,14,503,3,6,0.004,0.002
281,14,503,3,6,0.004,0.002
282,14,503,3,6,0.006,0.002
283,14,503,3,6,0.006,0.002
284,14,503,3,6,0.006,0.001
285,14,503,3,6,0.006,0.001
286,14,503,3,6,0.005,0.002
287,14,503,3,6,0.005,0.002
288,14,503,3,6,0.005,0.002
289,14,503,3,6,0.005,0.002
290,14,503,3,6,0.005,0.002
291,14,503,3,6,0.005,0.002
292,14,503,3,6,0.005,0.002
293,14,503,3,6,0.005,0.002
294,14,503,3,6,0.006,0.002
295,14,503,3,6,0.005,0.002
296,14,503,3,6,0.006,0.002
297,14,503,3,6,0.005,0.002
298,14,503,3,6,0.005,0.002
299,14,503,3,6,0.004,0.002
300,14,503,3,6,0.005,0.002
301,4,100,4,1,0.001,0.002
302,4,100,4,1,0.002,0.002
303,4,100,4,1,0.002,0.002
304,4,100,4,1,0.002,0.002
305,4,100,4,1,0.002,0.002
306,4,100,4,1,0.002,0.002
307,4,100,4,1,0.002,0.003
308,4,100,4,1,0.002,0.002
309,4,100,4,1,0.002,0.002
310,4,100,4,1,0.002,0.002
311,4,100,4,1,0.001,0.002
312,4,100,4,1,0.002,0.002
313,4,100,4,1,0.002,0.002
314,4,100,4,1,0.002,0.002
315,4,100,4,1,0.001,0.002
316,4,100,4,1,0.002,0.002
317,4,100,4,1,0.001,0.002
318,4,100,4,1,0.002,0.002
319,4,81,4,1,0.002,0.002
320,4,81,4,1,0.002,0.002
321,4,81,4,1,0.002,0.002
322,4,81,4,1,0.002,0.003
323,4,81,4,1,0.002,0.002
324,4,81,4,1,0.002,0.002
325,4,81,4,1,0.002,0.002
326,4,81,4,1,0.002,0.002
327,4,81,4,1,0.001,0.002
328,4,81,4,1,0.002,0.002
329,4,81,4,1,0.002,0.002
330,4,81,4,1,0.002,0.002
331,4,81,4,1,0.002,0.001
332,4,81,4,1,0.002,0.002
333,4,81,4,1,0.002,0.002
334,4,81,4,1,0.002,0.002
335,4,81,4,1,0.002,0.002
336,4,81,4,1,0.002,0.002
337,4,81,4,1,0.003,0.002
338,4,81,4,1,0.002,0.002
339,4,81,4,1,0.002,0.002
340,4,81,4,1,0.002,0.002
341,4,81,4,1,0.002,0.002
342,4,81,4,1,0.002,0.002
343,4,81,4,1,0.002,0.002
344,4,81,4,1,0.002,0.002
345,4,81,4,1,0.002,0.002
346,4,81,4,1,0.002,0.002
347,4,81,4,1,0.002,0.002
348,4,81,4,1,0.001,0.002
349,4,81,4,1,0.002,0.002
350,4,81,4,1,0.002,0.002
351,6,77,4,2,0.002,0.002
352,6,77,4,2,0.002,0.002
353,6,77,4,2,0.002,0.002
354,6,77,4,2,0.002,0.001
355,6,77,4,2,0.002,0.002
356,6,77,4,2,0.002,0.002
357,6,77,4,2,0.001,0.002
358,6,77,4,2,0.002,0.002
359,6,77,4,2,0.002,0.002
360,6,77,4,2,0.002,0.002
361,6,77,4,2,0.002,0.002
362,6,77,4,2,0.002,0.002
363,6,77,4,2,0.002,0.002
364,6,77,4,2,0.002,0.002
365,6,77,4,2,0.002,0.002
366,6,77,4,2,0.002,0.002
367,6,77,4,2,0.002,0.002
368,6,77,4,2,0.002,0.002
369,6,77,4,2,0.002,0.002
370,6,77,4,2,0.002,0.002
371,6,77,4,2,0.002,0.002
372,6,77,4,2,0.002,0.002
373,6,77,4,2,0.002,0.002
374,6,77,4,2,0.002,0.002
375,6,77,4,2,0.002,0.002
376,6,77,4,2,0.002,0.002
377,6,77,4,2,0.002,0.002
378,6,77,4,2,0.002,0.002
379,6,77,4,2,0.002,0.002
380,6,77,4,2,0.002,0.002
381,6,77,4,2,0.002,0.002
382,6,77,4,2,0.002,0.001
383,6,77,4,2,0.002,0.002
384,5,160,4,2,0.002,0.002
385,5,160,4,2,0.002,0.002
386,5,160,4,2,0.001,0.002
387,5,160,4,2,0.002,0.002
388,5,160,4,2,0.001,0.002
389,5,160,4,2,0.002,0.002
390,5,160,4,2,0.002,0.002
391,5,160,4,2,0.002,0.002
392,5,160,4,2,0.002,0.002
393,5,160,4,2,0.002,0.002
394,5,160,4,2,0.002,0.002
395,5,160,4,2,0.002,0.002
396,5,160,4,2,0.002,0.002
397,5,160,4,2,0.002,0.002
398,5,160,4,2,0.002,0.002
399,5,160,4,2,0.002,0.002
400,5,160,4,2,0.002,0.002
401,8,129,4,3,0.002,0.002
402,8,129,4,3,0.002,0.002
403,8,129,4,3,0.002,0.002
404,8,129,4,3,0.002,0.002
405,8,129,4,3,0.002,0.002
406,8,129,4,3,0.002,0.002
407,8,129,4,3,0.002,0.002
408,8,129,4,3,0.002,0.002
409,8,129,4,3,0.002,0.002
410,8,129,4,3,0.002,0.002
411,8,129,4,3,0.002,0.002
412,8,129,4,3,0.002,0.002
413,8,129,4,3,0.002,0.002
414,8,129,4,3,0.002,0.002
415,8,129,4,3,0.002,0.002
416,8,129,4,3,0.002,0.002
417,8,129,4,3,0.002,0.002
418,8,129,4,3,0.002,0.002
419,8,129,4,3,0.002,0.002
420,8,129,4,3,0.002,0.002
421,8,129,4,3,0.002,0.002
422,8,129,4,3,0.002,0.002
423,8,129,4,3,0.002,0.002
424,8,129,4,3,0.002,0.002
425,8,129,4,3,0.002,0.002
426,8,129,4,3,0.002,0.002
427,8,129,4,3,0.002,0.002
428,8,129,4,3,0.002,0.002
429,8,129,4,3,0.002,0.002
430,8,129,4,3,0.002,0.002
431,8,129,4,3,0.002,0.002
432,8,129,4,3,0.002,0.002
433,8,129,4,3,0.002,0.002
434,8,129,4,3,0.002,0.002
435,8,129,4,3,0.002,0.002
436,8,129,4,3,0.002,0.003
437,8,129,4,3,0.002,0.002
438,8,129,4,3,0.002,0.002
439,8,129,4,3,0.002,0.002
440,8,129,4,3,0.002,0.002
441,8,129,4,3,0.002,0.002
442,8,129,4,3,0.002,0.002
443,8,129,4,3,0.002,0.002
444,8,129,4,3,0.002,0.002
445,8,129,4,3,0.002,0.002
446,10,176,4,3,0.002,0.002
447,10,176,4,3,0.002,0.002
448,10,176,4,3,0.002,0.002
449,10,176,4,3,0.002,0.002
450,10,176,4,3,0.002,0.002
451,11,213,4,4,0.003,0.002
452,11,213,4,4,0.002,0.002
453,11,213,4,4,0.002,0.002
454,11,213,4,4,0.002,0.002
455,11,213,4,4,0.002,0.002
456,11,213,4,4,0.002,0.002
457,11,213,4,4,0.002,0.002
458,11,213,4,4,0.002,0.002
459,11,213,4,4,0.002,0.002
460,11,213,4,4,0.002,0.002
461,11,213,4,4,0.002,0.002
462,11,213,4,4,0.002,0.002
463,11,213,4,4,0.002,0.002
464,11,213,4,4,0.002,0.002
465,11,213,4,4,0.002,0.002
466,11,213,4,4,0.002,0.002
467,11,213,4,4,0.002,0.002
468,11,213,4,4,0.002,0.002
469,11,213,4,4,0.002,0.002
470,11,213,4,4,0.002,0.002
471,11,213,4,4,0.002,0.001
472,11,213,4,4,0.002,0.002
473,11,213,4,4,0.003,0.002
474,11,213,4,4,0.002,0.002
475,11,213,4,4,0.002,0.002
476,11,213,4,4,0.002,0.002
477,11,213,4,4,0.002,0.002
478,11,213,4,4,0.002,0.002
479,11,213,4,4,0.002,0.002
480,11,213,4,4,0.002,0.002
481,11,213,4,4,0.002,0.002
482,11,213,4,4,0.002,0.002
483,11,213,4,4,0.002,0.002
484,11,213,4,4,0.002,0.002
485,11,213,4,4,0.002,0.002
486,11,213,4,4,0.002,0.002
487,11,213,4,4,0.002,0.002
488,11,213,4,4,0.002,0.002
489,11,213,4,4,0.002,0.002
490,11,213,4,4,0.002,0.002
491,11,213,4,4,0.002,0.002
492,11,213,4,4,0.002,0.002
493,11,213,4,4,0.002,0.002
494,11,213,4,4,0.002,0.002
495,11,213,4,4,0.002,0.002
496,11,213,4,4,0.002,0.002
497,11,213,4,4,0.002,0.002
498,11,213,4,4,0.002,0.002
499,11,213,4,4,0.002,0.002
500,11,213,4,4,0.002,0.002
501,10,276,4,5,0.002,0.002
502,10,276,4,5,0.002,0.002
503,10,276,4,5,0.002,0.002
504,10,276,4,5,0.002,0.002
505,10,276,4,5,0.002,0.002
506,10,276,4,5,0.002,0.002
507,10,276,4,5,0.002,0.002
508,10,225,4,5,0.002,0.002
509,10,225,4,5,0.002,0.002
510,10,225,4,5,0.002,0.002
511,10,225,4,5,0.002,0.002
512,10,225,4,5,0.002,0.002
513,10,225,4,5,0.002,0.002
514,10,225,4,5,0.001,0.002
515,10,225,4,5,0.001,0.002
516,10,225,4,5,0.002,0.002
517,10,225,4,5,0.002,0.002
518,10,225,4,5,0.002,0.002
519,10,225,4,5,0.002,0.002
520,10,225,4,5,0.002,0.002
521,10,225,4,5,0.002,0.002
522,10,225,4,5,0.002,0.002
523,10,225,4,5,0.002,0.002
524,10,225,4,5,0.002,0.002
525,10,225,4,5,0.002,0.002
526,10,225,4,5,0.003,0.002
527,10,225,4,5,0.002,0.002
528,10,225,4,5,0.002,0.002
529,10,225,4,5,0.002,0.002
530,10,225,4,5,0.002,0.002
531,10,225,4,5,0.002,0.002
532,10,225,4,5,0.002,0.002
533,10,225,4,5,0.002,0.002
534,10,225,4,5,0.002,0.002
535,10,225,4,5,0.002,0.002
536,10,225,4,5,0.002,0.002
537,10,225,4,5,0.002,0.002
538,10,225,4,5,0.002,0.002
539,10,225,4,5,0.001,0.001
540,10,225,4,5,0.002,0.002
541,10,225,4,5,0.002,0.002
542,10,225,4,5,0.002,0.002
543,10,225,4,5,0.002,0.002
544,10,225,4,5,0.002,0.002
545,10,225,4,5,0.002,0.002
546,10,225,4,5,0.002,0.002
547,10,225,4,5,0.002,0.002
548,10,225,4,5,0.002,0.002
549,10,225,4,5,0.002,0.002
550,10,225,4,5,0.001,0.002
551,15,353,4,6,0.009,0.002
552,15,353,4,6,0.009,0.002
553,15,353,4,6,0.009,0.002
554,15,353,4,6,0.008,0.002
555,15,353,4,6,0.008,0.002
556,15,353,4,6,0.008,0.002
557,15,353,4,6,0.007,0.002
558,15,353,4,6,0.008,0.002
559,15,353,4,6,0.008,0.002
560,15,353,4,6,0.008,0.002
561,15,353,4,6,0.009,0.002
562,15,353,4,6,0.010,0.002
563,15,353,4,6,0.008,0.002
564,15,353,4,6,0.008,0.002
565,20,647,4,6,0.196,0.003
566,20,647,4,6,0.198,0.002
567,20,647,4,6,0.198,0.002
568,20,647,4,6,0.196,0.002
569,20,647,4,6,0.198,0.002
570,18,572,4,6,0.044,0.003
571,18,572,4,6,0.043,0.002
572,18,572,4,6,0.044,0.002
573,18,572,4,6,0.044,0.002
574,18,572,4,6,0.046,0.002
575,18,572,4,6,0.043,0.002
576,18,572,4,6,0.046,0.002
577,18,572,4,6,0.044,0.002
578,18,572,4,6,0.046,0.002
579,18,572,4,6,0.044,0.002
580,18,572,4,6,0.046,0.002
581,18,572,4,6,0.044,0.002
582,18,572,4,6,0.045,0.002
583,18,572,4,6,0.043,0.002
584,18,572,4,6,0.045,0.002
585,18,572,4,6,0.045,0.002
586,13,472,4,6,0.003,0.002
587,13,472,4,6,0.003,0.002
588,13,472,4,6,0.004,0.002
589,13,472,4,6,0.003,0.002
590,13,472,4,6,0.004,0.002
591,13,472,4,6,0.004,0.002
592,13,472,4,6,0.004,0.002
593,13,472,4,6,0.003,0.002
594,13,472,4,6,0.003,0.002
595,13,472,4,6,0.003,0.002
596,13,472,4,6,0.003,0.002
597,13,472,4,6,0.004,0.002
598,13,472,4,6,0.004,0.002
599,13,472,4,6,0.003,0.002
600,13,472,4,6,0.004,0.002
601,5,90,5,1,0.002,0.002
602,5,90,5,1,0.002,0.002
603,5,90,5,1,0.002,0.002
604,5,90,5,1,0.002,0.002
605,5,90,5,1,0.002,0.002
606,5,90,5,1,0.001,0.002
607,5,90,5,1,0.002,0.002
608,5,90,5,1,0.002,0.002
609,5,90,5,1,0.002,0.002
610,5,90,5,1,0.002,0.002
611,5,90,5,1,0.002,0.002
612,5,90,5,1,0.002,0.002
613,5,90,5,1,0.002,0.002
614,5,90,5,1,0.002,0.002
615,5,90,5,1,0.002,0.002
616,5,90,5,1,0.002,0.002
617,5,90,5,1,0.002,0.002
618,5,90,5,1,0.002,0.002
619,5,90,5,1,0.002,0.002
620,5,90,5,1,0.002,0.002
621,5,90,5,1,0.002,0.002
622,5,90,5,1,0.002,0.002
623,5,90,5,1,0.002,0.002
624,5,90,5,1,0.002,0.002
625,5,90,5,1,0.002,0.002
626,5,90,5,1,0.002,0.002
627,5,90,5,1,0.002,0.002
628,5,90,5,1,0.002,0.002
629,5,90,5,1,0.002,0.002
630,5,90,5,1,0.002,0.002
631,5,90,5,1,0.001,0.002
632,5,90,5,1,0.002,0.002
633,5,90,5,1,0.002,0.002
634,5,90,5,1,0.002,0.002
635,5,90,5,1,0.002,0.002
636,5,90,5,1,0.002,0.002
637,5,90,5,1,0.002,0.002
638,5,90,5,1,0.002,0.002
639,5,90,5,1,0.002,0.002
640,5,90,5,1,0.002,0.002
641,5,90,5,1,0.002,0.003
642,5,90,5,1,0.002,0.002
643,5,90,5,1,0.002,0.002
644,5,66,5,1,0.002,0.002
645,5,66,5,1,0.002,0.002
646,5,66,5,1,0.002,0.002
647,5,66,5,1,0.002,0.002
648,5,66,5,1,0.002,0.002
649,5,66,5,1,0.002,0.002
650,5,66,5,1,0.002,0.002
651,6,114,5,2,0.002,0.002
652,6,114,5,2,0.002,0.002
653,6,114,5,2,0.002,0.002
654,6,114,5,2,0.002,0.002
655,6,114,5,2,0.002,0.002
656,6,114,5,2,0.002,0.002
657,6,114,5,2,0.002,0.002
658,6,114,5,2,0.002,0.002
659,6,114,5,2,0.002,0.002
660,6,114,5,2,0.002,0.002
661,6,114,5,2,0.002,0.002
662,6,114,5,2,0.002,0.002
663,6,114,5,2,0.001,0.002
664,6,114,5,2,0.002,0.003
665,6,114,5,2,0.002,0.002
666,6,114,5,2,0.002,0.002
667,6,114,5,2,0.002,0.002
668,6,114,5,2,0.002,0.002
669,6,114,5,2,0.002,0.002
670,6,114,5,2,0.002,0.002
671,6,114,5,2,0.002,0.002
672,6,114,5,2,0.001,0.002
673,6,114,5,2,0.001,0.002
674,6,114,5,2,0.002,0.002
675,6,114,5,2,0.002,0.002
676,6,114,5,2,0.002,0.002
677,6,114,5,2,0.002,0.002
678,6,114,5,2,0.001,0.002
679,6,114,5,2,0.002,0.002
680,6,114,5,2,0.002,0.002
681,6,114,5,2,0.002,0.002
682,6,114,5,2,0.002,0.002
683,6,114,5,2,0.002,0.002
684,6,114,5,2,0.002,0.002
685,6,114,5,2,0.002,0.002
686,6,114,5,2,0.002,0.002
687,6,114,5,2,0.002,0.002
688,6,114,5,2,0.002,0.002
689,6,114,5,2,0.002,0.002
690,6,114,5,2,0.002,0.002
691,6,114,5,2,0.002,0.002
692,6,114,5,2,0.001,0.002
693,6,114,5,2,0.002,0.002
694,6,114,5,2,0.002,0.001
695,6,114,5,2,0.001,0.002
696,6,114,5,2,0.002,0.002
697,6,114,5,2,0.002,0.002
698,6,114,5,2,0.002,0.002
699,6,114,5,2,0.002,0.001
700,6,114,5,2,0.002,0.003
701,9,130,5,3,0.002,0.002
702,9,130,5,3,0.002,0.002
703,9,130,5,3,0.002,0.002
704,9,130,5,3,0.002,0.002
705,9,130,5,3,0.002,0.002
706,10,255,5,3,0.001,0.002
707,10,255,5,3,0.003,0.002
708,10,255,5,3,0.002,0.002
709,10,255,5,3,0.002,0.002
710,10,255,5,3,0.002,0.002
711,10,255,5,3,0.003,0.002
712,10,255,5,3,0.002,0.002
713,10,255,5,3,0.002,0.002
714,10,255,5,3,0.002,0.002
715,10,255,5,3,0.002,0.002
716,10,255,5,3,0.002,0.002
717,10,255,5,3,0.002,0.002
718,10,255,5,3,0.002,0.002
719,10,255,5,3,0.002,0.002
720,10,255,5,3,0.002,0.002
721,10,255,5,3,0.001,0.002
722,10,255,5,3,0.002,0.002
723,10,255,5,3,0.002,0.002
724,10,255,5,3,0.002,0.002
725,10,255,5,3,0.002,0.002
726,10,255,5,3,0.002,0.002
727,10,255,5,3,0.002,0.002
728,10,255,5,3,0.002,0.002
729,10,255,5,3,0.002,0.002
730,10,255,5,3,0.002,0.002
731,10,255,5,3,0.002,0.002
732,10,255,5,3,0.002,0.002
733,10,255,5,3,0.002,0.002
734,10,255,5,3,0.002,0.002
735,10,255,5,3,0.002,0.002
736,10,255,5,3,0.002,0.001
737,10,255,5,3,0.002,0.002
738,10,255,5,3,0.002,0.002
739,10,255,5,3,0.002,0.002
740,10,255,5,3,0.003,0.002
741,10,255,5,3,0.002,0.002
742,10,255,5,3,0.002,0.002
743,10,255,5,3,0.002,0.002
744,10,255,5,3,0.002,0.002
745,10,255,5,3,0.002,0.002
746,10,255,5,3,0.002,0.002
747,10,255,5,3,0.002,0.002
748,10,255,5,3,0.002,0.002
749,10,255,5,3,0.002,0.002
750,10,255,5,3,0.002,0.002
751,14,450,5,4,0.005,0.002
752,14,450,5,4,0.004,0.002
753,14,450,5,4,0.004,0.002
754,14,450,5,4,0.004,0.002
755,14,450,5,4,0.004,0.002
756,14,450,5,4,0.004,0.002
757,14,450,5,4,0.004,0.002
758,14,450,5,4,0.005,0.002
759,14,450,5,4,0.005,0.002
760,14,450,5,4,0.004,0.002
761,14,450,5,4,0.003,0.002
762,14,450,5,4,0.005,0.002
763,14,450,5,4,0.004,0.002
764,14,450,5,4,0.005,0.003
765,14,450,5,4,0.004,0.002
766,13,169,5,4,0.003,0.002
767,13,169,5,4,0.002,0.002
768,13,169,5,4,0.004,0.002
769,13,169,5,4,0.003,0.002
770,13,169,5,4,0.003,0.002
771,13,169,5,4,0.003,0.002
772,13,169,5,4,0.003,0.002
773,13,169,5,4,0.003,0.002
774,13,169,5,4,0.003,0.002
775,13,169,5,4,0.003,0.002
776,13,169,5,4,0.002,0.002
777,13,169,5,4,0.003,0.002
